-0.03,0.29,-0.27,0.26,0.14,1000.34,-21.46,179.80,-376.42,0.01,-0.01,263.226318
-0.11,0.06,-0.17,0.14,-0.11,1000.34,-21.46,179.80,-376.42,-0.01,-0.01,263.208496
-0.16,0.14,0.11,0.26,-0.11,1000.34,-21.46,179.80,-376.42,-0.01,-0.01,263.222900
0.02,0.02,-0.16,0.26,-0.11,1000.34,-21.46,179.80,-376.42,-0.01,-0.01,263.222900
0.04,0.15,-0.02,0.26,-0.23,1000.46,-21.46,179.80,-376.42,-0.01,-0.01,263.221191
0.20,-0.01,-0.05,0.26,-0.11,1000.46,-21.46,179.80,-376.42,-0.01,-0.01,263.222900
-0.04,-0.01,-0.03,0.38,-0.23,1000.34,-22.04,189.08,-370.62,-0.01,-0.02,263.390747
0.14,-0.08,0.07,0.38,-0.11,1000.46,-22.04,189.08,-370.62,-0.01,-0.02,263.392303
0.15,0.03,0.14,0.38,-0.11,1000.46,-22.04,189.08,-370.62,-0.01,-0.02,263.392303
-0.02,0.20,-0.11,0.50,-0.11,1000.46,-22.04,189.08,-370.62,-0.01,-0.03,263.405823
0.20,-0.31,-0.06,0.50,-0.11,1000.70,-22.04,189.08,-370.62,-0.01,-0.03,263.405823
0.11,0.02,0.02,0.50,-0.11,1000.70,-22.04,189.08,-370.62,-0.01,-0.03,263.405823
0.03,0.08,-0.22,0.63,-0.23,1000.82,-13.34,174.58,-371.20,-0.01,-0.04,265.704102
-0.04,0.20,-0.14,0.63,-0.11,1000.70,-13.34,174.58,-371.20,-0.01,-0.04,265.705231
-0.18,0.06,-0.06,0.63,-0.11,1000.70,-13.34,174.58,-371.20,-0.01,-0.04,265.705231
-0.35,0.12,-0.42,0.38,-0.11,1000.70,-13.34,174.58,-371.20,-0.01,-0.02,265.675659
-0.27,0.26,0.04,0.38,-0.23,1000.70,-13.34,174.58,-371.20,-0.01,-0.02,265.674561
0.22,-0.35,0.08,0.50,-0.23,1000.46,-13.34,174.58,-371.20,-0.01,-0.03,265.689362
-0.20,-0.02,-0.18,0.50,0.01,1000.34,-15.08,185.02,-371.78,0.00,-0.03,265.398193
0.09,-0.04,0.07,0.50,0.01,1000.34,-15.08,185.02,-371.78,0.00,-0.03,265.398193
-0.20,-0.10,-0.08,0.26,0.01,1000.34,-15.08,185.02,-371.78,0.00,-0.01,265.370300
-0.02,-0.39,0.13,0.26,0.14,1000.34,-15.08,185.02,-371.78,0.01,-0.01,265.371429
0.26,-0.03,0.14,0.38,0.01,1000.21,-15.08,185.02,-371.78,0.00,-0.02,265.384247
-0.12,0.61,-0.17,0.38,0.01,1000.09,-15.08,185.02,-371.78,0.00,-0.02,265.384277
0.04,0.06,-0.03,0.38,0.01,1000.09,-19.72,183.28,-378.16,0.00,-0.02,263.903717
-0.05,0.05,-0.07,0.38,0.14,1000.21,-19.72,183.28,-378.16,0.01,-0.02,263.905243
-0.27,0.28,0.01,0.50,0.01,1000.34,-19.72,183.28,-378.16,0.00,-0.03,263.917969
0.21,-0.42,0.04,0.63,0.01,1000.34,-19.72,183.28,-378.16,0.00,-0.04,263.932220
-0.06,-0.23,-0.14,0.75,0.14,1000.34,-19.72,183.28,-378.16,0.01,-0.04,263.947998
-0.08,0.19,0.05,0.75,0.14,1000.34,-19.72,183.28,-378.16,0.01,-0.04,263.947998
-0.17,0.13,-0.27,0.75,0.14,1000.46,-15.08,182.70,-379.90,0.01,-0.04,265.371338
0.26,-0.31,-0.03,0.50,0.14,1000.34,-15.08,182.70,-379.90,0.01,-0.03,265.342468
0.15,-0.13,0.21,0.26,0.01,1000.21,-15.08,182.70,-379.90,0.00,-0.01,265.312439
0.08,0.09,0.07,0.26,0.01,1000.21,-15.08,182.70,-379.90,0.00,-0.01,265.312439
0.04,0.05,0.00,0.26,0.01,1000.21,-15.08,182.70,-379.90,0.00,-0.01,265.312439
0.15,-0.24,0.24,0.02,0.01,1000.21,-15.08,182.70,-379.90,0.00,-0.00,265.283569
0.11,0.13,-0.00,0.14,0.01,1000.21,-15.08,182.70,-379.90,0.00,-0.01,265.298004
0.10,-0.09,0.03,0.02,-0.11,1000.34,-13.92,177.48,-371.78,-0.01,-0.00,265.516296
-0.00,0.11,-0.16,-0.11,-0.35,1000.34,-13.92,177.48,-371.78,-0.02,0.01,265.499481
-0.10,0.05,0.01,-0.11,-0.35,1000.34,-13.92,177.48,-371.78,-0.02,0.01,265.499481
0.05,0.32,-0.18,-0.23,-0.47,1000.46,-13.92,177.48,-371.78,-0.03,0.01,265.483765
-0.32,0.06,0.02,-0.11,-0.23,1000.46,-13.92,177.48,-371.78,-0.01,0.01,265.500610
-0.08,0.12,-0.10,0.02,-0.11,1000.21,-13.92,177.48,-371.78,-0.01,-0.00,265.516296
0.28,0.10,0.14,0.02,-0.11,1000.34,-19.14,183.28,-381.06,-0.01,-0.00,264.038757
0.14,0.30,0.17,0.02,-0.11,1000.34,-19.14,183.28,-381.06,-0.01,-0.00,264.038757
0.25,0.21,0.13,0.02,-0.23,1000.46,-19.14,183.28,-381.06,-0.01,-0.00,264.037262
0.28,-0.14,-0.05,0.26,-0.35,1000.46,-19.14,183.28,-381.06,-0.02,-0.01,264.064514
0.11,0.27,-0.22,0.38,-0.35,1000.58,-19.14,183.28,-381.06,-0.02,-0.02,264.078918
0.26,0.01,0.07,0.50,-0.11,1000.46,-19.14,183.28,-381.06,-0.01,-0.03,264.096252
-0.05,0.09,-0.07,0.50,-0.11,1000.46,-21.46,186.18,-379.90,-0.01,-0.03,263.481567
-0.19,0.57,-0.09,0.50,-0.11,1000.34,-21.46,186.18,-379.90,-0.01,-0.03,263.481567
-0.06,0.32,-0.21,0.38,0.01,1000.21,-21.46,186.18,-379.90,0.00,-0.02,263.469116
-0.03,-0.09,0.20,0.38,-0.11,1000.34,-21.46,186.18,-379.90,-0.01,-0.02,263.467499
-0.16,-0.12,0.36,0.38,-0.23,1000.34,-21.46,186.18,-379.90,-0.01,-0.02,263.465881
0.05,-0.40,0.17,0.26,-0.23,1000.21,-21.46,186.18,-379.90,-0.01,-0.01,263.451782
-0.07,0.15,0.04,0.26,-0.23,1000.21,-20.30,183.86,-374.10,-0.01,-0.01,263.726532
-0.00,0.03,-0.00,0.38,-0.23,1000.34,-20.30,183.86,-374.10,-0.01,-0.02,263.740570
-0.04,0.03,-0.03,0.38,-0.23,1000.46,-20.30,183.86,-374.10,-0.01,-0.02,263.740570
-0.10,0.14,0.11,0.26,-0.11,1000.58,-20.30,183.86,-374.10,-0.01,-0.01,263.728058
-0.09,0.12,-0.05,0.26,-0.11,1000.58,-20.30,183.86,-374.10,-0.01,-0.01,263.728058
0.29,0.10,0.14,0.26,-0.11,1000.58,-20.30,183.86,-374.10,-0.01,-0.01,263.728058
-0.24,0.54,-0.35,0.26,0.01,1000.70,-20.30,183.86,-374.10,0.00,-0.01,263.729614
0.30,-0.20,0.06,0.38,0.01,1000.70,-24.36,180.96,-373.52,0.00,-0.02,262.377777
0.01,0.28,-0.08,0.26,-0.11,1000.70,-24.36,180.96,-373.52,-0.01,-0.01,262.361694
-0.06,0.02,-0.01,0.14,0.01,1000.58,-24.36,180.96,-373.52,0.00,-0.01,262.349457
-0.46,0.16,-0.21,0.14,0.01,1000.58,-24.36,180.96,-373.52,0.00,-0.01,262.349457
-0.00,0.22,-0.22,0.02,-0.11,1000.82,-24.36,180.96,-373.52,-0.01,-0.00,262.333374
-0.05,0.27,-0.23,0.14,0.01,1000.70,-24.36,180.96,-373.52,0.00,-0.01,262.349457
-0.15,0.06,-0.09,0.26,-0.23,1000.82,-18.56,186.18,-384.54,-0.01,-0.01,264.334869
0.43,-0.17,0.27,0.26,-0.11,1000.82,-18.56,186.18,-384.54,-0.01,-0.01,264.336273
0.02,-0.02,0.16,0.26,0.01,1000.82,-18.56,186.18,-384.54,0.00,-0.01,264.337708
-0.17,0.26,-0.23,0.26,0.01,1000.82,-18.56,186.18,-384.54,0.00,-0.01,264.337708
0.11,0.17,0.09,0.38,0.26,1000.95,-18.56,186.18,-384.54,0.01,-0.02,264.354797
-0.05,-0.03,0.07,0.38,0.14,1000.95,-18.56,186.18,-384.54,0.01,-0.02,264.353394
0.04,-0.04,0.07,0.38,0.14,1000.82,-20.88,185.60,-384.54,0.01,-0.02,263.627747
-0.10,-0.17,0.08,0.38,0.14,1000.82,-20.88,185.60,-384.54,0.01,-0.02,263.627747
-0.00,-0.11,0.04,0.02,0.01,1000.95,-20.88,185.60,-384.54,0.00,-0.00,263.583282
-0.00,0.06,-0.04,0.02,-0.11,1000.95,-20.88,185.60,-384.54,-0.01,-0.00,263.581665
-0.07,0.45,-0.33,0.02,0.01,1001.07,-20.88,185.60,-384.54,0.00,-0.00,263.583282
0.21,0.16,-0.03,-0.11,0.01,1000.70,-20.88,185.60,-384.54,0.00,0.01,263.569000
0.01,0.24,-0.13,-0.11,0.01,1000.70,-17.98,189.66,-374.10,0.00,0.01,264.572784
-0.08,0.08,0.03,-0.11,0.01,1000.82,-17.98,189.66,-374.10,0.00,0.01,264.572784
-0.00,0.21,0.05,0.02,-0.11,1000.58,-17.98,189.66,-374.10,-0.01,-0.00,264.585144
0.04,0.27,-0.05,0.14,0.14,1000.70,-17.98,189.66,-374.10,0.01,-0.01,264.601379
-0.39,0.19,-0.01,0.02,0.26,1000.82,-17.98,189.66,-374.10,0.01,-0.00,264.589020
-0.09,-0.07,0.06,0.02,0.26,1000.82,-17.98,189.66,-374.10,0.01,-0.00,264.589020
-0.26,-0.10,-0.42,0.14,0.26,1001.07,-17.98,189.66,-374.10,0.01,-0.01,264.602661
-0.05,-0.27,0.00,0.14,0.26,1000.95,-22.04,182.12,-374.68,0.01,-0.01,263.119324
-0.03,0.28,-0.24,0.02,0.01,1000.82,-22.04,182.12,-374.68,0.00,-0.00,263.101746
-0.32,-0.06,-0.28,0.02,0.14,1000.82,-22.04,182.12,-374.68,0.01,-0.00,263.103455
0.22,0.23,0.04,0.02,0.26,1000.58,-22.04,182.12,-374.68,0.01,-0.00,263.105164
0.10,-0.06,-0.10,0.02,0.26,1000.58,-22.04,182.12,-374.68,0.01,-0.00,263.105164
-0.03,0.05,-0.02,0.14,0.14,1000.46,-22.04,182.12,-374.68,0.01,-0.01,263.117615
0.15,0.15,-0.14,0.14,0.26,1000.46,-15.66,183.86,-368.30,0.01,-0.01,265.149902
-0.09,0.05,-0.28,0.14,0.01,1000.58,-15.66,183.86,-368.30,0.00,-0.01,265.147552
-0.09,-0.03,-0.14,0.14,0.01,1000.58,-15.66,183.86,-368.30,0.00,-0.01,265.147552
-0.14,-0.30,-0.21,0.26,0.26,1000.58,-15.66,183.86,-368.30,0.01,-0.01,265.163788
0.11,-0.29,0.22,0.26,0.26,1000.58,-15.66,183.86,-368.30,0.01,-0.01,265.163788
0.28,-0.42,0.20,0.14,0.14,1000.58,-15.66,183.86,-368.30,0.01,-0.01,265.148712
-0.03,0.17,0.08,0.26,0.38,1000.82,-15.08,180.38,-378.74,0.02,-0.01,265.255920
-0.09,-0.08,-0.42,0.26,0.38,1000.82,-15.08,180.38,-378.74,0.02,-0.01,265.255920
0.01,0.05,-0.16,0.14,0.38,1000.70,-15.08,180.38,-378.74,0.02,-0.01,265.241394
-0.15,-0.15,-0.20,0.02,0.26,1000.70,-15.08,180.38,-378.74,0.01,-0.00,265.225616
-0.27,-0.12,-0.12,0.26,0.38,1000.70,-15.08,180.38,-378.74,0.02,-0.01,265.255920
-0.16,-0.08,-0.08,0.38,0.38,1000.70,-15.08,180.38,-378.74,0.02,-0.02,265.270508
-0.33,0.10,-0.21,0.14,0.38,1000.70,-16.82,184.44,-378.16,0.02,-0.01,264.809448
0.08,0.03,0.04,0.14,0.38,1000.70,-16.82,184.44,-378.16,0.02,-0.01,264.809448
-0.00,0.18,-0.01,0.26,0.62,1000.70,-16.82,184.44,-378.16,0.04,-0.01,264.826202
0.11,-0.07,-0.09,0.26,0.38,1000.58,-16.82,184.44,-378.16,0.02,-0.01,264.823608
-0.09,-0.09,-0.18,0.02,0.01,1000.58,-16.82,184.44,-378.16,0.00,-0.00,264.791351
-0.03,-0.26,0.14,0.14,0.01,1000.70,-16.82,184.44,-378.16,0.00,-0.01,264.805542
0.24,-0.19,-0.07,0.14,0.01,1000.70,-16.82,184.44,-378.16,0.00,-0.01,264.805542
0.04,-0.01,0.02,0.02,0.01,1000.70,-19.72,179.80,-381.06,0.00,-0.00,263.743103
0.02,0.49,-0.03,0.14,-0.35,1000.82,-19.72,179.80,-381.06,-0.02,-0.01,263.752899
0.07,0.33,-0.11,0.14,-0.35,1000.82,-19.72,179.80,-381.06,-0.02,-0.01,263.752899
0.11,-0.02,-0.04,0.26,-0.23,1000.70,-19.72,179.80,-381.06,-0.01,-0.01,263.769165
-0.13,0.00,-0.24,0.26,-0.23,1000.70,-19.72,179.80,-381.06,-0.01,-0.01,263.769165
-0.06,0.17,-0.15,0.38,0.01,1000.82,-19.72,179.80,-381.06,0.00,-0.02,263.786957
-0.10,0.24,-0.07,0.50,0.01,1000.58,-24.36,178.64,-376.42,0.00,-0.03,262.294769
-0.18,0.03,0.02,0.38,0.01,1000.58,-24.36,178.64,-376.42,0.00,-0.02,262.280334
0.06,0.04,-0.25,0.26,-0.11,1000.70,-24.36,178.64,-376.42,-0.01,-0.01,262.263916
0.07,-0.03,-0.10,0.26,-0.11,1000.70,-24.36,178.64,-376.42,-0.01,-0.01,262.263916
0.01,-0.34,-0.21,-0.11,-0.23,1000.70,-24.36,178.64,-376.42,-0.01,0.01,262.218567
0.06,-0.06,-0.00,0.14,-0.23,1000.58,-24.36,178.64,-376.42,-0.01,-0.01,262.247498
-0.05,0.47,-0.26,0.14,-0.23,1000.70,-19.72,180.96,-377.58,-0.01,-0.01,263.794128
0.07,0.17,0.02,0.14,-0.23,1000.70,-19.72,180.96,-377.58,-0.01,-0.01,263.794128
-0.24,0.38,-0.17,0.14,-0.23,1000.70,-19.72,180.96,-377.58,-0.01,-0.01,263.794128
-0.28,-0.16,-0.28,0.26,-0.23,1000.70,-19.72,180.96,-377.58,-0.01,-0.01,263.808533
-0.15,0.16,-0.14,0.26,-0.11,1000.58,-19.72,180.96,-377.58,-0.01,-0.01,263.810120
-0.03,0.25,-0.15,0.26,0.01,1000.70,-19.72,180.96,-377.58,0.00,-0.01,263.811676
0.03,0.26,-0.16,0.14,0.01,1000.58,-16.24,190.24,-378.16,0.00,-0.01,265.136475
0.07,0.35,-0.19,0.14,-0.11,1000.70,-16.24,190.24,-378.16,-0.01,-0.01,265.135315
-0.18,0.36,-0.20,0.14,-0.11,1000.70,-16.24,190.24,-378.16,-0.01,-0.01,265.135315
-0.05,0.23,-0.03,0.14,-0.11,1000.70,-16.24,190.24,-378.16,-0.01,-0.01,265.135315
0.05,-0.08,-0.10,0.14,-0.11,1000.46,-16.24,190.24,-378.16,-0.01,-0.01,265.135315
0.06,-0.11,-0.04,-0.11,-0.23,1000.70,-16.24,190.24,-378.16,-0.01,0.01,265.106567
0.10,0.04,-0.07,0.14,-0.23,1000.70,-19.14,177.48,-371.78,-0.01,-0.01,263.858276
-0.06,-0.04,0.08,0.14,-0.23,1000.70,-19.14,177.48,-371.78,-0.01,-0.01,263.858276
0.01,-0.16,0.05,0.02,-0.11,1000.70,-19.14,177.48,-371.78,-0.01,-0.00,263.845367
-0.18,-0.13,0.13,0.14,-0.23,1000.70,-19.14,177.48,-371.78,-0.01,-0.01,263.858276
0.13,-0.17,-0.03,0.02,-0.35,1000.82,-19.14,177.48,-371.78,-0.02,-0.00,263.842255
0.23,-0.08,-0.07,0.14,-0.23,1000.58,-19.14,177.48,-371.78,-0.01,-0.01,263.858276
0.11,-0.47,0.18,0.26,-0.35,1000.46,-19.14,177.48,-371.78,-0.02,-0.01,263.871216
-0.18,0.23,-0.27,0.26,-0.35,1000.46,-19.72,182.12,-379.32,-0.02,-0.01,263.846283
0.28,-0.02,0.12,0.14,-0.35,1000.46,-19.72,182.12,-379.32,-0.02,-0.01,263.831879
0.27,-0.18,-0.05,0.38,-0.23,1000.21,-19.72,182.12,-379.32,-0.01,-0.02,263.862244
-0.06,0.31,-0.17,0.38,-0.35,1000.34,-19.72,182.12,-379.32,-0.02,-0.02,263.860657
0.12,-0.03,-0.00,0.26,-0.47,1000.46,-19.72,182.12,-379.32,-0.03,-0.01,263.844727
-0.06,0.54,-0.07,0.26,-0.47,1000.46,-19.72,182.12,-379.32,-0.03,-0.01,263.844727
-0.07,0.08,-0.19,0.26,-0.47,1000.70,-21.46,180.38,-371.78,-0.03,-0.01,263.239075
0.09,0.08,-0.29,0.26,-0.47,1000.58,-21.46,180.38,-371.78,-0.03,-0.01,263.239075
0.28,-0.12,-0.03,0.26,-0.35,1000.58,-21.46,180.38,-371.78,-0.02,-0.01,263.240784
0.06,0.04,-0.19,0.38,-0.47,1000.58,-21.46,180.38,-371.78,-0.03,-0.02,263.253296
-0.27,-0.13,-0.18,0.38,-0.47,1000.58,-21.46,180.38,-371.78,-0.03,-0.02,263.253296
0.01,0.27,-0.04,0.38,-0.47,1000.70,-21.46,180.38,-371.78,-0.03,-0.02,263.253296
0.10,-0.30,0.03,0.38,-0.47,1000.46,-22.04,179.22,-373.52,-0.03,-0.02,263.027222
-0.16,0.58,0.06,0.26,-0.35,1000.34,-22.04,179.22,-373.52,-0.02,-0.01,263.014648
0.12,-0.28,-0.09,0.14,-0.23,1000.21,-22.04,179.22,-373.52,-0.01,-0.01,263.002045
-0.01,-0.13,-0.05,0.26,-0.11,1000.21,-22.04,179.22,-373.52,-0.01,-0.01,263.018158
0.10,-0.34,-0.09,0.26,-0.11,1000.21,-22.04,179.22,-373.52,-0.01,-0.01,263.018158
0.07,0.49,0.10,0.38,-0.23,1000.21,-22.04,179.22,-373.52,-0.01,-0.02,263.030762
0.06,-0.09,0.05,0.38,-0.23,1000.34,-18.56,179.80,-373.52,-0.01,-0.02,264.148682
-0.09,0.00,-0.21,0.38,-0.23,1000.34,-18.56,179.80,-373.52,-0.01,-0.02,264.148682
0.26,-0.36,0.00,0.14,-0.11,1000.58,-18.56,179.80,-373.52,-0.01,-0.01,264.121429
0.13,-0.66,0.20,0.14,-0.11,1000.58,-18.56,179.80,-373.52,-0.01,-0.01,264.121429
-0.23,0.04,0.09,0.14,-0.11,1000.46,-18.56,179.80,-373.52,-0.01,-0.01,264.121429
-0.14,0.09,0.21,0.14,0.01,1000.58,-18.56,179.80,-373.52,0.00,-0.01,264.122894
0.01,0.04,0.01,0.26,0.14,1000.58,-20.30,182.70,-381.64,0.01,-0.01,263.692322
0.15,-0.23,0.07,0.26,0.01,1000.70,-20.30,182.70,-381.64,0.00,-0.01,263.690735
-0.04,-0.11,-0.21,0.26,0.01,1000.70,-20.30,182.70,-381.64,0.00,-0.01,263.690735
-0.01,0.06,0.00,0.02,0.01,1000.34,-20.30,182.70,-381.64,0.00,-0.00,263.661896
-0.34,-0.38,-0.07,0.02,0.01,1000.21,-20.30,182.70,-381.64,0.00,-0.00,263.661896
-0.20,0.05,0.12,-0.11,-0.11,1000.34,-20.30,182.70,-381.64,-0.01,0.01,263.645874
-0.20,0.33,-0.22,-0.11,-0.23,1000.58,-19.72,179.22,-382.80,-0.01,0.01,263.705017
-0.04,0.13,-0.07,0.14,-0.23,1000.58,-19.72,179.22,-382.80,-0.01,-0.01,263.734497
-0.05,0.25,-0.12,0.14,-0.23,1000.58,-19.72,179.22,-382.80,-0.01,-0.01,263.734497
0.05,0.13,-0.07,0.26,-0.23,1000.58,-19.72,179.22,-382.80,-0.01,-0.01,263.749268
0.08,0.05,-0.21,0.38,-0.11,1000.46,-19.72,179.22,-382.80,-0.01,-0.02,263.765625
-0.26,-0.08,-0.18,0.50,-0.11,1000.58,-19.72,179.22,-382.80,-0.01,-0.03,263.780396
-0.29,0.17,0.06,0.38,-0.23,1000.46,-19.72,179.22,-382.80,-0.01,-0.02,263.764038
-0.05,0.33,-0.02,0.38,-0.23,1000.46,-23.20,178.64,-379.32,-0.01,-0.02,262.642548
-0.12,-0.08,-0.07,0.50,-0.23,1000.58,-23.20,178.64,-379.32,-0.01,-0.03,262.657166
-0.27,0.17,-0.13,0.50,-0.23,1000.58,-23.20,178.64,-379.32,-0.01,-0.03,262.657166
0.12,-0.02,-0.11,0.50,-0.23,1000.70,-23.20,178.64,-379.32,-0.01,-0.03,262.657135
0.02,-0.06,-0.20,0.63,-0.23,1000.82,-23.20,178.64,-379.32,-0.01,-0.04,262.671722
-0.06,0.19,-0.02,0.50,-0.11,1000.82,-23.20,178.64,-379.32,-0.01,-0.03,262.659027
0.11,-0.17,-0.05,0.50,-0.11,1000.82,-18.56,178.64,-381.64,-0.01,-0.03,264.128113
-0.23,0.28,-0.11,0.50,0.01,1000.82,-18.56,178.64,-381.64,0.00,-0.03,264.129639
-0.02,-0.16,0.23,0.50,0.14,1000.82,-18.56,178.64,-381.64,0.01,-0.03,264.131165
